COMPANY CODE,APPLICATION,TRAN_TY,TRAN_TX_FLAG,SUPPLY_FROM_LOC,CUST_HOME_LOC,COMPANY GSTIN,COMPANY_LEGALNAME,COMPANY_TRADENAME,COMPANY_ADDRESS1,COMPANY_ADDRESS2,COMPANY_LOCATION,COMPANY_PINCODE,COMPANY_STATECODE,COMPANY_PHONE,COMPANY_EMAIL,ERP TRANSACTION REF,POSTING DATE,Document Number,DOCUMENT DATE,GST_FP,LEDGER_CODE,LEDGER_DESCRIPTION,TRAN_ORG_DOC,ORG_DOC_DATE,ORG_DOC_TYP,PARENT_DOC_NO,PARENT_DOC_DATE,REASON,TRAN_INVOICE_TYPE,INVOICE_TYPE,INVOICE_SUB_TYPE,RCM_APP,ECOMM_GSTIN,TRAN_INR_FLAG,A_TAG,TRAN_SHIPPING_TYPE,IGST_ACT,REFUND_FLAG,CLAIM_FLAG,DOC_INVALID,TRAN_CUST_TYPE,TRAN_CUST_ACCNO,TRAN_CUST_GSTINNO,CUSTOMER_LEGALNAME,TRAN_CUST_TRADE_NM,CUSTOMER_ADDRESS1,CUSTOMER_ADDRESS2,CUSTOMER_LOCATION,CUSTOMER_PINCODE,TRAN_CUST_STATE,CUSTOMER_PHONE,CUSTOMER_EMAIL,POS,ITEM_LINENO,TRAN_INV_VALUE,INV_ROUND_OFF_VAL,HSN,SKU,ITEM_PRODUCTDESC,ITEM_IS_SERVICE,UQC,QUANTITY,ITEM_FREEQTY,ITEM_UNITPRICE,ITEM_DISCOUNT,INVOICE_DISCOUNT,ITEM_OTHERCHARGES,INVOICE_OTHERCHARGES,TRAN_TAX_VAL,IGST_Rate,IGST_AMT,CGST_Rate,CGST_AMT,SGST_Rate,SGST_AMT,CESS_RATE,CESS_AMT,CESS_NADVL_AMT,STCESS_ADVL_RATE,STCESS_ADVL_AMT,STCESS_NADVL_AMT,RATIO_ITC_REVERSAL_NUMERATOR,RATIO_ITC_REVERSAL_DENOMINATOR,DIFFERENTIATOR,ITEM_PRETAXVALUE,ITEM_BARCODE,ITEM_ORIGIN_COUNTRY,ITEM_ATTRIBUTENAME,ITEM_ATTRIBUTEVALUE,SHIP_BILL_No,SHIP_BILL_DATE,SHIP_PORT_CODE,INV_FOREIGN_VAL,TRAN_FOREIGN_CURRENCY,TRAN_FOREIGN_COUNTRY,EXPORT_DUTY,DISPATCH_GSTIN,DISPATCH_LEGALNAME,DISPATCH_TRADENAME,DISPATCH_ADDRESS1,DISPATCH_ADDRESS2,Dispatch_Location,DISPATCH_PINCODE,DISPATCH_STATECODE,DISPATCH_PHONE,DISPATCH_EMAIL,SHIPPING_GSTIN,SHIPPING_LEGALNAME,SHIPPING_TRADENAME,SHIPPING_ADDRESS1,SHIPPING_ADDRESS2,SHIPPING_LOCATION,SHIPPING_PINCODE,SHIPPING_STATECODE,SHIPPING_PHONE,SHIPPING_EMAIL,REFERENCE_VENDORPO,REFERENCE_VENDORPO_DATE,ORDER_LINENO,REFERENCE_LOTNO,REFERENCE_CONTRACTNO,REFERENCE_PROJECTNO,REFERENCE_OTHER,REFERENCE_ADVICENO,REFERENCE_ADVICEDATE,REFERENCE_INVOICE_STARTDATE,REFERENCE_INVOICE_ENDDATE,REFERENCE_INVOICE_REMARKS,REFERENCE_PREC_OTHERREFERENCE,ADDITIONAL_DOCS_URL,ADDITIONAL_DOCS_BASE64,ADDITIONAL_DOCS_OTHERINFO,PAYMENT_PAYEENAME,PAYMENT_ACCOUNT,PAYMENT_MODE,PAYMENT_BRANCH,PAYMENT_DUEDATE,PAYMENT_PAIDAMOUNT,PAYMENT_PAYMENTDUE,PAYMENT_CREDITTRANSFER,PAYMENT_CREDITDAYS,PAYMENT_DIRECTDEBIT,PAYMENT_TERMS,PAYMENT_INSTRUCTION,BATCH_NAME,BATCH_EXPIRYDATE,BATCH_WARRANTYDATE,EWAY_TRANSPORTERID,EWAY_TRANSPORTERNAME,EWAY_TRANSPORTMODE,EWAY_TRANSPORTDISTANCE,EWAY_TRANSPORTERDOCNO,EWAY_TRANSPORTERDOCDATE,EWAY_TRANSPORTVEHICLENO,EWAY_TRANSPORTVEHICLETYPE,DAT01,DAT02,DAT03,DAT04,DAT05,MIS01,MIS02,MIS03,MIS04,MIS05,
OPC,ERP Applications,Lease Rental,E,Goa,NA,30AAACO7555K1ZE,OPC Asset Solutions Private Limited,OPC Asset Solutions Private Limited,3RD FLOOR HOUSE NO. 11 14 3 J N CHAMBERS,NEAR SARASWATI MANDIR DR. P. SHIRGAONKAR ROAD,Goa,403001,30,,,GA/JUN24/005,20240601,GA/JUN24/005,20240601,202406,01,Lease Rental,,,,,,,IN,TAX INVOICE,Regular,N,,Y,N,,N,N,N,N,B2B,,27AAACH1004N2ZT,Hindustan Unilever Ltd.,Hindustan Unilever Ltd.,Unilever House B D Sawant Marg,Mumbai Suburban ,Maharashtra,400099,27,,,27,1,               15502,                0.00,997314,,Rental services office machinery & equipment,Y,OTH,1,0,13137.0000,0,0,0,0,13137.0000,               18.00,2365.0000,                0.00,0.0000,                0.00,0.0000,                0.00,0.0000,0,0,0,0,0,0,,0,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,,,,,HUL1447,
OPC,ERP Applications,Lease Rental,E,Goa,NA,30AAACO7555K1ZE,OPC Asset Solutions Private Limited,OPC Asset Solutions Private Limited,3RD FLOOR HOUSE NO. 11 14 3 J N CHAMBERS,NEAR SARASWATI MANDIR DR. P. SHIRGAONKAR ROAD,Goa,403001,30,,,GA/JUN24/006,20240601,GA/JUN24/006,20240601,202406,01,Lease Rental,,,,,,,IN,TAX INVOICE,Regular,N,,Y,N,,N,N,N,N,B2B,,27AAACH1004N2ZT,Hindustan Unilever Ltd.,Hindustan Unilever Ltd.,Unilever House B D Sawant Marg,Mumbai Suburban ,Maharashtra,400099,27,,,27,1,                4452,                0.00,997314,,Rental services office machinery & equipment,Y,OTH,1,0,3773.0000,0,0,0,0,3773.0000,               18.00,679.0000,                0.00,0.0000,                0.00,0.0000,                0.00,0.0000,0,0,0,0,0,0,,0,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,,,,,HUL1479,
OPC,ERP Applications,Lease Rental,E,Goa,NA,30AAACO7555K1ZE,OPC Asset Solutions Private Limited,OPC Asset Solutions Private Limited,3RD FLOOR HOUSE NO. 11 14 3 J N CHAMBERS,NEAR SARASWATI MANDIR DR. P. SHIRGAONKAR ROAD,Goa,403001,30,,,GA/JUN24/007,20240601,GA/JUN24/007,20240601,202406,01,Lease Rental,,,,,,,IN,TAX INVOICE,Regular,N,,Y,N,,N,N,N,N,B2B,,27AAACH1004N2ZT,Hindustan Unilever Ltd.,Hindustan Unilever Ltd.,Unilever House B D Sawant Marg,Mumbai Suburban ,Maharashtra,400099,27,,,27,1,               10975,                0.00,997314,,Rental services office machinery & equipment,Y,OTH,1,0,9301.0000,0,0,0,0,9301.0000,               18.00,1674.0000,                0.00,0.0000,                0.00,0.0000,                0.00,0.0000,0,0,0,0,0,0,,0,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,,,,,HUL1586,
OPC,ERP Applications,Lease Rental,E,Goa,NA,30AAACO7555K1ZE,OPC Asset Solutions Private Limited,OPC Asset Solutions Private Limited,3RD FLOOR HOUSE NO. 11 14 3 J N CHAMBERS,NEAR SARASWATI MANDIR DR. P. SHIRGAONKAR ROAD,Goa,403001,30,,,GA/JUN24/008,20240601,GA/JUN24/008,20240601,202406,01,Lease Rental,,,,,,,IN,TAX INVOICE,Regular,N,,Y,N,,N,N,N,N,B2B,,30AAACH1004N1Z7,Hindustan Unilever Ltd.,Hindustan Unilever Ltd.,Plot No.132  139Kundaim Industrial Estate ,Kundaim,Goa,403115,30,,,30,1,               26880,                0.00,997314,,Rental services office machinery & equipment,Y,OTH,1,0,22780.0000,0,0,0,0,22780.0000,                0.00,0.0000,                9.00,2050.0000,                9.00,2050.0000,                0.00,0.0000,0,0,0,0,0,0,,0,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,,,,,HUL1674,
OPC,ERP Applications,Lease Rental,E,Goa,NA,30AAACO7555K1ZE,OPC Asset Solutions Private Limited,OPC Asset Solutions Private Limited,3RD FLOOR HOUSE NO. 11 14 3 J N CHAMBERS,NEAR SARASWATI MANDIR DR. P. SHIRGAONKAR ROAD,Goa,403001,30,,,GA/JUN24/008,20240601,GA/JUN24/008,20240601,202406,01,Lease Rental,,,,,,,IN,TAX INVOICE,Regular,N,,Y,N,,N,N,N,N,B2B,,30AAACH1004N1Z7,Hindustan Unilever Ltd.,Hindustan Unilever Ltd.,Plot No.132  139Kundaim Industrial Estate ,Kundaim,Goa,403115,30,,,30,2,                3332,                0.00,997319,,Rental services other machinery & equipment,Y,OTH,1,0,2824.0000,0,0,0,0,2824.0000,                0.00,0.0000,                9.00,254.0000,                9.00,254.0000,                0.00,0.0000,0,0,0,0,0,0,,0,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,,,,,HUL1674,
OPC,ERP Applications,Lease Rental,E,Goa,NA,30AAACO7555K1ZE,OPC Asset Solutions Private Limited,OPC Asset Solutions Private Limited,3RD FLOOR HOUSE NO. 11 14 3 J N CHAMBERS,NEAR SARASWATI MANDIR DR. P. SHIRGAONKAR ROAD,Goa,403001,30,,,GA/JUN24/063,20240628,GA/JUN24/063,20240628,202406,01,Lease Rental,,,,,,,IN,TAX INVOICE,Regular,N,,Y,C,,Y,N,N,N,B2B,,30AAACH1004N1Z7,Hindustan Unilever Ltd.,Hindustan Unilever Ltd.,Plot No.132  139Kundaim Industrial Estate ,Kundaim,Maharashtra,403115,30,,,30,1,                6109,                0.00,997319,,Rental services other machinery & equipment,Y,OTH,1,0,5177.0000,0,0,0,0,5177.0000,               18.00,932.0000,                0.00,0.0000,                0.00,0.0000,                0.00,0.0000,0,0,0,0,0,0,,0,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,,,,,HUL1742,
OPC,ERP Applications,Lease Rental,E,Gujarat,NA,24AAACO7555K1Z7,OPC Asset Solutions Private Limited,OPC Asset Solutions Private Limited,Office No 1310 Shivalik Shilp 2 ,Opp. ITC Narmada Keshavbaug Ahmedabad,Gujarat,380015,24,,,GJ/AUG24/015,20240807,GJ/AUG24/015,20240807,202408,01,Lease Rental,,,,,,,IN,TAX INVOICE,Regular,N,,Y,N,,N,N,N,N,B2B,,24AAACH1004N1Z0,Hindustan Unilever Ltd.,Hindustan Unilever Ltd.,C o Shri Hindustan Roadways Rudrapratap Ind Logistic Warehouse,Survey 114 116 Betadi Lat Vill Kazipura Nr Coca Cola Factory NH8,Gujarat,387120,24,,,24,1,              115683,                0.00,997319,,Rental services other machinery & equipment,Y,OTH,1,0,98037.0000,0,0,0,0,98037.0000,                0.00,0.0000,                9.00,8823.0000,                9.00,8823.0000,                0.00,0.0000,0,0,0,0,0,0,,0,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,,,,,HUL1807,
OPC,ERP Applications,Lease Rental,E,Gujarat,NA,24AAACO7555K1Z7,OPC Asset Solutions Private Limited,OPC Asset Solutions Private Limited,Office No 1310 Shivalik Shilp 2 ,Opp. ITC Narmada Keshavbaug Ahmedabad,Gujarat,380015,24,,,GJ/AUG24/019,20240807,GJ/AUG24/019,20240807,202408,01,Lease Rental,,,,,,,IN,TAX INVOICE,Regular,N,,Y,N,,N,N,N,N,B2B,,24AAACH1004N1Z0,Hindustan Unilever Ltd.,Hindustan Unilever Ltd.,C o Shri Hindustan Roadways Rudrapratap Ind Logistic Warehouse,Survey 114 116 Betadi Lat Vill Kazipura Nr Coca Cola Factory NH8,Gujarat,387120,24,,,24,1,              115683,                0.00,997319,,Rental services other machinery & equipment,Y,OTH,1,0,98037.0000,0,0,0,0,98037.0000,                0.00,0.0000,                9.00,8823.0000,                9.00,8823.0000,                0.00,0.0000,0,0,0,0,0,0,,0,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,,,,,HUL1807,
OPC,ERP Applications,Lease Rental,E,Gujarat,NA,24AAACO7555K1Z7,OPC Asset Solutions Private Limited,OPC Asset Solutions Private Limited,Office No 1310 Shivalik Shilp 2 ,Opp. ITC Narmada Keshavbaug Ahmedabad,Gujarat,380015,24,,,GJ/JUL24/029,20240716,GJ/JUL24/029,20240716,202407,01,Lease Rental,,,,,,,IN,TAX INVOICE,Regular,N,,Y,N,,N,N,N,N,B2B,,24AAACH1004N1Z0,Hindustan Unilever Ltd.,Hindustan Unilever Ltd.,C o Shri Hindustan Roadways Rudrapratap Ind Logistic Warehouse,Survey 114 116 Betadi Lat Vill Kazipura Nr Coca Cola Factory NH8,Gujarat,387120,24,,,24,1,                9702,                0.00,997315,,Rental services computers,Y,OTH,1,0,8222.0000,0,0,0,0,8222.0000,                0.00,0.0000,                9.00,740.0000,                9.00,740.0000,                0.00,0.0000,0,0,0,0,0,0,,0,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,,,,,HUL1769,
OPC,ERP Applications,Lease Rental,E,Gujarat,NA,24AAACO7555K1Z7,OPC Asset Solutions Private Limited,OPC Asset Solutions Private Limited,Office No 1310 Shivalik Shilp 2 ,Opp. ITC Narmada Keshavbaug Ahmedabad,Gujarat,380015,24,,,GJ/JUL24/029,20240716,GJ/JUL24/029,20240716,202407,01,Lease Rental,,,,,,,IN,TAX INVOICE,Regular,N,,Y,N,,N,N,N,N,B2B,,24AAACH1004N1Z0,Hindustan Unilever Ltd.,Hindustan Unilever Ltd.,C o Shri Hindustan Roadways Rudrapratap Ind Logistic Warehouse,Survey 114 116 Betadi Lat Vill Kazipura Nr Coca Cola Factory NH8,Gujarat,387120,24,,,24,2,                2206,                0.00,997315,,Rental services computers,Y,OTH,1,0,1870.0000,0,0,0,0,1870.0000,                0.00,0.0000,                9.00,168.0000,                9.00,168.0000,                0.00,0.0000,0,0,0,0,0,0,,0,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,,,,,HUL1769,
OPC,ERP Applications,Lease Rental,E,Gujarat,NA,24AAACO7555K1Z7,OPC Asset Solutions Private Limited,OPC Asset Solutions Private Limited,Office No 1310 Shivalik Shilp 2 ,Opp. ITC Narmada Keshavbaug Ahmedabad,Gujarat,380015,24,,,GJ/JUL24/030,20240716,GJ/JUL24/030,20240716,202407,01,Lease Rental,,,,,,,IN,TAX INVOICE,Regular,N,,Y,N,,N,N,N,N,B2B,,24AAACH1004N1Z0,Hindustan Unilever Ltd.,Hindustan Unilever Ltd.,C o Shri Hindustan Roadways Rudrapratap Ind Logistic Warehouse,Survey 114 116 Betadi Lat Vill Kazipura Nr Coca Cola Factory NH8,Gujarat,387120,24,,,24,1,                4198,                0.00,997315,,Rental services computers,Y,OTH,1,0,3558.0000,0,0,0,0,3558.0000,                0.00,0.0000,                9.00,320.0000,                9.00,320.0000,                0.00,0.0000,0,0,0,0,0,0,,0,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,,,,,HUL1781,
OPC,ERP Applications,Lease Rental,E,Gujarat,NA,24AAACO7555K1Z7,OPC Asset Solutions Private Limited,OPC Asset Solutions Private Limited,Office No 1310 Shivalik Shilp 2 ,Opp. ITC Narmada Keshavbaug Ahmedabad,Gujarat,380015,24,,,GJ/JUL24/030,20240716,GJ/JUL24/030,20240716,202407,01,Lease Rental,,,,,,,IN,TAX INVOICE,Regular,N,,Y,N,,N,N,N,N,B2B,,24AAACH1004N1Z0,Hindustan Unilever Ltd.,Hindustan Unilever Ltd.,C o Shri Hindustan Roadways Rudrapratap Ind Logistic Warehouse,Survey 114 116 Betadi Lat Vill Kazipura Nr Coca Cola Factory NH8,Gujarat,387120,24,,,24,2,                 149,                0.00,997315,,Rental services computers,Y,OTH,1,0,127.0000,0,0,0,0,127.0000,                0.00,0.0000,                9.00,11.0000,                9.00,11.0000,                0.00,0.0000,0,0,0,0,0,0,,0,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,,,,,HUL1781,
OPC,ERP Applications,Lease Rental,E,Gujarat,NA,24AAACO7555K1Z7,OPC Asset Solutions Private Limited,OPC Asset Solutions Private Limited,Office No 1310 Shivalik Shilp 2 ,Opp. ITC Narmada Keshavbaug Ahmedabad,Gujarat,380015,24,,,GJ/JUL24/030,20240716,GJ/JUL24/030,20240716,202407,01,Lease Rental,,,,,,,IN,TAX INVOICE,Regular,N,,Y,N,,N,N,N,N,B2B,,24AAACH1004N1Z0,Hindustan Unilever Ltd.,Hindustan Unilever Ltd.,C o Shri Hindustan Roadways Rudrapratap Ind Logistic Warehouse,Survey 114 116 Betadi Lat Vill Kazipura Nr Coca Cola Factory NH8,Gujarat,387120,24,,,24,3,                  54,                0.00,997315,,Rental services computers,Y,OTH,1,0,46.0000,0,0,0,0,46.0000,                0.00,0.0000,                9.00,4.0000,                9.00,4.0000,                0.00,0.0000,0,0,0,0,0,0,,0,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,,,,,HUL1781,
OPC,ERP Applications,Lease Rental,E,Gujarat,NA,24AAACO7555K1Z7,OPC Asset Solutions Private Limited,OPC Asset Solutions Private Limited,Office No 1310 Shivalik Shilp 2 ,Opp. ITC Narmada Keshavbaug Ahmedabad,Gujarat,380015,24,,,GJ/JUL24/031,20240716,GJ/JUL24/031,20240716,202407,01,Lease Rental,,,,,,,IN,TAX INVOICE,Regular,N,,Y,N,,N,N,N,N,B2B,,24AAACH1004N1Z0,Hindustan Unilever Ltd.,Hindustan Unilever Ltd.,C o Shri Hindustan Roadways Rudrapratap Ind Logistic Warehouse,Survey 114 116 Betadi Lat Vill Kazipura Nr Coca Cola Factory NH8,Gujarat,387120,24,,,24,1,                4607,                0.00,997315,,Rental services computers,Y,OTH,1,0,3905.0000,0,0,0,0,3905.0000,                0.00,0.0000,                9.00,351.0000,                9.00,351.0000,                0.00,0.0000,0,0,0,0,0,0,,0,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,,,,,HUL1784,
OPC,ERP Applications,Lease Rental,E,Gujarat,NA,24AAACO7555K1Z7,OPC Asset Solutions Private Limited,OPC Asset Solutions Private Limited,Office No 1310 Shivalik Shilp 2 ,Opp. ITC Narmada Keshavbaug Ahmedabad,Gujarat,380015,24,,,GJ/JUL24/031,20240716,GJ/JUL24/031,20240716,202407,01,Lease Rental,,,,,,,IN,TAX INVOICE,Regular,N,,Y,N,,N,N,N,N,B2B,,24AAACH1004N1Z0,Hindustan Unilever Ltd.,Hindustan Unilever Ltd.,C o Shri Hindustan Roadways Rudrapratap Ind Logistic Warehouse,Survey 114 116 Betadi Lat Vill Kazipura Nr Coca Cola Factory NH8,Gujarat,387120,24,,,24,2,                 104,                0.00,997315,,Rental services computers,Y,OTH,1,0,88.0000,0,0,0,0,88.0000,                0.00,0.0000,                9.00,8.0000,                9.00,8.0000,                0.00,0.0000,0,0,0,0,0,0,,0,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,,,,,HUL1784,
OPC,ERP Applications,Lease Rental,E,Gujarat,NA,24AAACO7555K1Z7,OPC Asset Solutions Private Limited,OPC Asset Solutions Private Limited,Office No 1310 Shivalik Shilp 2 ,Opp. ITC Narmada Keshavbaug Ahmedabad,Gujarat,380015,24,,,GJ/JUL24/031,20240716,GJ/JUL24/031,20240716,202407,01,Lease Rental,,,,,,,IN,TAX INVOICE,Regular,N,,Y,N,,N,N,N,N,B2B,,24AAACH1004N1Z0,Hindustan Unilever Ltd.,Hindustan Unilever Ltd.,C o Shri Hindustan Roadways Rudrapratap Ind Logistic Warehouse,Survey 114 116 Betadi Lat Vill Kazipura Nr Coca Cola Factory NH8,Gujarat,387120,24,,,24,3,                 100,                0.00,997315,,Rental services computers,Y,OTH,1,0,84.0000,0,0,0,0,84.0000,                0.00,0.0000,                9.00,8.0000,                9.00,8.0000,                0.00,0.0000,0,0,0,0,0,0,,0,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,,,,,HUL1784,
OPC,ERP Applications,Lease Rental,E,Gujarat,NA,24AAACO7555K1Z7,OPC Asset Solutions Private Limited,OPC Asset Solutions Private Limited,Office No 1310 Shivalik Shilp 2 ,Opp. ITC Narmada Keshavbaug Ahmedabad,Gujarat,380015,24,,,GJ/JUL24/032,20240716,GJ/JUL24/032,20240716,202407,01,Lease Rental,,,,,,,IN,TAX INVOICE,Regular,N,,Y,N,,N,N,N,N,B2B,,24AAACH1004N1Z0,Hindustan Unilever Ltd.,Hindustan Unilever Ltd.,C o Shri Hindustan Roadways Rudrapratap Ind Logistic Warehouse,Survey 114 116 Betadi Lat Vill Kazipura Nr Coca Cola Factory NH8,Gujarat,387120,24,,,24,1,                9702,                0.00,997315,,Rental services computers,Y,OTH,1,0,8222.0000,0,0,0,0,8222.0000,                0.00,0.0000,                9.00,740.0000,                9.00,740.0000,                0.00,0.0000,0,0,0,0,0,0,,0,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,,,,,HUL1769,
OPC,ERP Applications,Lease Rental,E,Gujarat,NA,24AAACO7555K1Z7,OPC Asset Solutions Private Limited,OPC Asset Solutions Private Limited,Office No 1310 Shivalik Shilp 2 ,Opp. ITC Narmada Keshavbaug Ahmedabad,Gujarat,380015,24,,,GJ/JUL24/032,20240716,GJ/JUL24/032,20240716,202407,01,Lease Rental,,,,,,,IN,TAX INVOICE,Regular,N,,Y,N,,N,N,N,N,B2B,,24AAACH1004N1Z0,Hindustan Unilever Ltd.,Hindustan Unilever Ltd.,C o Shri Hindustan Roadways Rudrapratap Ind Logistic Warehouse,Survey 114 116 Betadi Lat Vill Kazipura Nr Coca Cola Factory NH8,Gujarat,387120,24,,,24,2,                2206,                0.00,997315,,Rental services computers,Y,OTH,1,0,1870.0000,0,0,0,0,1870.0000,                0.00,0.0000,                9.00,168.0000,                9.00,168.0000,                0.00,0.0000,0,0,0,0,0,0,,0,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,,,,,HUL1769,
OPC,ERP Applications,Lease Rental,E,Gujarat,NA,24AAACO7555K1Z7,OPC Asset Solutions Private Limited,OPC Asset Solutions Private Limited,Office No 1310 Shivalik Shilp 2 ,Opp. ITC Narmada Keshavbaug Ahmedabad,Gujarat,380015,24,,,GJ/JUL24/033,20240716,GJ/JUL24/033,20240716,202407,01,Lease Rental,,,,,,,IN,TAX INVOICE,Regular,N,,Y,N,,N,N,N,N,B2B,,24AAACH1004N1Z0,Hindustan Unilever Ltd.,Hindustan Unilever Ltd.,C o Shri Hindustan Roadways Rudrapratap Ind Logistic Warehouse,Survey 114 116 Betadi Lat Vill Kazipura Nr Coca Cola Factory NH8,Gujarat,387120,24,,,24,1,                4607,                0.00,997315,,Rental services computers,Y,OTH,1,0,3905.0000,0,0,0,0,3905.0000,                0.00,0.0000,                9.00,351.0000,                9.00,351.0000,                0.00,0.0000,0,0,0,0,0,0,,0,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,,,,,HUL1784,
OPC,ERP Applications,Lease Rental,E,Gujarat,NA,24AAACO7555K1Z7,OPC Asset Solutions Private Limited,OPC Asset Solutions Private Limited,Office No 1310 Shivalik Shilp 2 ,Opp. ITC Narmada Keshavbaug Ahmedabad,Gujarat,380015,24,,,GJ/JUL24/033,20240716,GJ/JUL24/033,20240716,202407,01,Lease Rental,,,,,,,IN,TAX INVOICE,Regular,N,,Y,N,,N,N,N,N,B2B,,24AAACH1004N1Z0,Hindustan Unilever Ltd.,Hindustan Unilever Ltd.,C o Shri Hindustan Roadways Rudrapratap Ind Logistic Warehouse,Survey 114 116 Betadi Lat Vill Kazipura Nr Coca Cola Factory NH8,Gujarat,387120,24,,,24,2,                 104,                0.00,997315,,Rental services computers,Y,OTH,1,0,88.0000,0,0,0,0,88.0000,                0.00,0.0000,                9.00,8.0000,                9.00,8.0000,                0.00,0.0000,0,0,0,0,0,0,,0,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,,,,,HUL1784,
OPC,ERP Applications,Lease Rental,E,Gujarat,NA,24AAACO7555K1Z7,OPC Asset Solutions Private Limited,OPC Asset Solutions Private Limited,Office No 1310 Shivalik Shilp 2 ,Opp. ITC Narmada Keshavbaug Ahmedabad,Gujarat,380015,24,,,GJ/JUL24/033,20240716,GJ/JUL24/033,20240716,202407,01,Lease Rental,,,,,,,IN,TAX INVOICE,Regular,N,,Y,N,,N,N,N,N,B2B,,24AAACH1004N1Z0,Hindustan Unilever Ltd.,Hindustan Unilever Ltd.,C o Shri Hindustan Roadways Rudrapratap Ind Logistic Warehouse,Survey 114 116 Betadi Lat Vill Kazipura Nr Coca Cola Factory NH8,Gujarat,387120,24,,,24,3,                 100,                0.00,997315,,Rental services computers,Y,OTH,1,0,84.0000,0,0,0,0,84.0000,                0.00,0.0000,                9.00,8.0000,                9.00,8.0000,                0.00,0.0000,0,0,0,0,0,0,,0,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,,,,,HUL1784,
